Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma,Left_CLR_Alpha,Left_CLR_Gamma,Right_CLR_Alpha,Right_CLR_Gamma,DiegoPath_Length,DiegoPath_Perc,DiegoPath_Pink
293,209.537586,0.000000,0.000000,0,0,0,0,0,0,213.798990,102.033718,1
294,209.611545,0.000000,0.000000,0,0,0,0,0,0,214.213203,102.195327,1
295,209.690248,0.000000,0.000000,0,0,0,0,0,0,214.627417,102.354506,1
296,208.777393,0.000000,0.000000,0,0,0,0,0,0,214.041631,102.521459,1
297,208.865986,0.000000,0.000000,0,0,0,0,0,0,214.455844,102.676289,1
298,208.959326,0.000000,0.000000,0,0,0,0,0,0,214.870058,102.828652,2
299,208.062491,0.000000,0.000000,0,0,0,0,0,0,214.284271,102.990342,1
300,208.165799,0.000000,0.000000,0,0,0,0,0,0,214.698485,103.138213,2
301,207.280004,0.000000,0.000000,0,0,0,0,0,0,214.112698,103.296360,1
302,207.393346,0.000000,0.000000,0,0,0,0,0,0,214.526912,103.439631,2
303,207.511445,0.000000,0.000000,0,0,0,0,0,0,214.941125,103.580371,1
304,207.634294,0.000000,0.000000,0,0,0,0,0,0,215.355339,103.718579,1
305,208.753443,0.000000,0.000000,0,0,0,0,0,0,216.769553,103.839989,0
306,209.745083,0.000000,0.000000,0,0,0,0,0,0,217.769553,103.825820,0
307,210.736803,421.473605,200.000000,1,7404,2,7217,1,7592,236.000000,111.988033,2
308,211.728600,423.457200,200.000000,3,7468,5,7284,2,7652,237.000000,111.935752,2
309,212.720474,425.440948,200.000000,5,7519,8,7330,3,7709,238.000000,111.883918,3
310,213.841062,0.000000,0.000000,0,0,0,0,0,0,222.183766,103.901357,0
311,213.974298,0.000000,0.000000,0,0,0,0,0,0,222.597980,104.030242,0
312,215.102301,0.000000,0.000000,0,0,0,0,0,0,224.012193,104.142165,1
313,215.244048,0.000000,0.000000,0,0,0,0,0,0,224.426407,104.266022,1
314,215.390343,0.000000,0.000000,0,0,0,0,0,0,224.840620,104.387512,2
315,215.541179,0.000000,0.000000,0,0,0,0,0,0,225.254834,104.506635,2
316,215.696546,0.000000,0.000000,0,0,0,0,0,0,225.669048,104.623394,2
317,214.869728,0.000000,0.000000,0,0,0,0,0,0,225.083261,104.753361,1
318,215.034881,0.000000,0.000000,0,0,0,0,0,0,225.497475,104.865533,2
319,214.219514,0.000000,0.000000,0,0,0,0,0,0,224.911688,104.991223,1
320,214.394496,0.000000,0.000000,0,0,0,0,0,0,225.325902,105.098734,2
